Origin,Year,Enplanements
LVD,2008,17
LVD,2009,10
LVD,2010,12
LVD,2011,9
LVD,2012,8
LVD,2013,10
LVD,2014,1
LVD,2015,2
LVD,2016,2
FQG,2003,300
FQG,2004,321
FQG,2005,20
TWD,2008,9
TWD,2009,551
TWD,2010,28
TWD,2011,19
TWD,2012,11
TWD,2013,13
DRF,2002,1
DRF,2003,0
DRF,2004,0
DRF,2005,0
DRF,2006,0
DRF,2007,0
DRF,2008,0
DRF,2009,88
DRF,2010,178
DRF,2011,123
DRF,2012,143
DRF,2013,57
DRF,2014,39
OHC,2002,56
OHC,2003,93
OHC,2004,9
OHC,2005,38
OHC,2006,9
OHC,2007,13
OHC,2008,22
OHC,2009,70
OHC,2011,69
OHC,2012,89
OHC,2013,66
OHC,2014,65
OHC,2015,20
OHC,2016,0
GRD,1994,608
GRD,2002,0
GRD,2004,0
GRD,2011,4
LNI,2001,0
LNI,2002,3
LNI,2003,125
LNI,2004,62
LNI,2005,124
LNI,2006,18
LNI,2007,7
LNI,2008,46
LNI,2009,23
LNI,2013,75
LNI,2014,65
LNI,2015,64
KWP,2002,30
KWP,2003,32
KWP,2004,21
KWP,2005,27
KWP,2006,30
KWP,2007,31
KWP,2008,51
KWP,2009,42
KWP,2010,34
KWP,2011,23
KWP,2012,43
KWP,2013,52
KWP,2014,57
KWP,2015,63
KWP,2016,72
SDM,1995,0
SDM,2003,0
SDM,2004,0
SDM,2005,55
SDM,2006,49
SDM,2007,12
SDM,2008,4
SDM,2009,53
SDM,2010,133
SDM,2011,56
SDM,2012,92
SDM,2013,29
SDM,2014,76
SDM,2015,6
SDM,2016,34
SMO,2003,4
SMO,2004,8
SMO,2005,4
SMO,2006,6
SMO,2007,24
SMO,2008,44
SMO,2009,31
SMO,2010,75
SMO,2011,113
SMO,2012,49
SMO,2013,106
SMO,2014,62
SMO,2015,32
SMO,2016,41
PBX,2009,6
PBX,2014,137
PBX,2015,453
FMY,1998,553
FMY,2006,18
FMY,2007,5
FMY,2010,4
FMY,2015,3
FMY,2016,7
05A,2007,0
05A,2011,0
05A,2012,57
05A,2013,196
05A,2014,46
05A,2015,168
05A,2016,122
MFH,2004,82
MFH,2010,16
MFH,2012,478
MFH,2016,0
PPD,1995,172
PPD,2000,376
TSG,2002,2
TSG,2003,40
TSG,2004,161
TSG,2005,47
TSG,2007,19
TSG,2008,80
TSG,2009,32
TSG,2010,97
TSG,2011,11
TSG,2014,6
TSG,2015,43
FID,2006,14
FID,2008,19
FID,2009,22
FID,2010,31
FID,2011,36
FID,2012,38
FID,2013,54
FID,2014,59
FID,2015,113
FID,2016,148
WCL,2003,53
WCL,2004,15
WCL,2005,258
WCL,2006,207
ECG,2006,75
ECG,2012,0
ECG,2016,456
COF,1991,0
COF,1992,0
COF,1993,0
COF,1994,231
COF,1995,236
COF,1996,57
COF,2002,0
COF,2003,0
COF,2011,0
COF,2015,0
COF,2016,0
CGF,2006,2
CGF,2007,3
CGF,2008,2
CGF,2010,7
CGF,2013,39
CGF,2014,176
CGF,2015,200
CGF,2016,93
OQP,2002,44
OQP,2003,74
OQP,2004,38
OQP,2005,26
OQP,2006,46
OQP,2007,42
OQP,2008,45
OQP,2009,56
OQP,2010,51
OQP,2011,53
OQP,2012,36
TEK,2002,13
TEK,2003,19
TEK,2004,23
TEK,2005,27
TEK,2006,21
TEK,2007,22
TEK,2008,3
TEK,2009,0
TEK,2010,8
TEK,2011,0
TEK,2012,7
TEK,2013,36
TEK,2014,193
TEK,2015,138
TEK,2016,0
BSM,1997,0
BSM,1998,0
BSM,1999,509
DWH,2004,4
DWH,2010,7
DWH,2016,496
LIJ,2002,21
LIJ,2003,25
LIJ,2004,21
LIJ,2005,27
LIJ,2006,42
LIJ,2007,26
LIJ,2008,42
LIJ,2009,29
LIJ,2010,90
LIJ,2011,78
LIJ,2012,61
LIJ,2013,23
LIJ,2014,1
LIJ,2016,20
SJN,1997,44
SJN,1998,380
SJN,2005,81
NPT,2006,13
NPT,2007,10
NPT,2008,2
NPT,2009,14
NPT,2010,54
NPT,2011,67
NPT,2012,56
NPT,2013,64
NPT,2014,59
NPT,2015,82
NPT,2016,78
APC,2005,17
APC,2006,2
APC,2007,9
APC,2008,6
APC,2009,11
APC,2010,55
APC,2011,56
APC,2012,35
APC,2013,72
APC,2014,58
APC,2015,114
APC,2016,62
SFM,2004,39
SFM,2006,0
SFM,2007,422
SFM,2008,5
SFM,2011,8
SFM,2013,10
SFM,2014,2
SFM,2015,7
SFM,2016,0
PDK,2000,0
PDK,2002,0
PDK,2003,0
PDK,2004,0
PDK,2005,6
PDK,2006,2
PDK,2007,28
PDK,2008,14
PDK,2009,82
PDK,2010,41
PDK,2011,97
PDK,2012,18
PDK,2013,26
PDK,2014,11
PDK,2015,35
PDK,2016,124
KPB,2002,84
KPB,2003,40
KPB,2004,65
KPB,2005,23
KPB,2006,15
KPB,2007,30
KPB,2008,25
KPB,2009,27
KPB,2010,23
KPB,2011,23
KPB,2012,33
KPB,2013,16
KPB,2014,32
KPB,2015,24
KPB,2016,22
SHN,1997,168
SHN,2000,294
SHN,2009,3
SHN,2011,6
SHN,2012,8
CEM,1995,4
CEM,1998,7
CEM,2002,64
CEM,2003,48
CEM,2004,49
CEM,2005,44
CEM,2006,28
CEM,2007,34
CEM,2008,47
CEM,2009,13
CEM,2010,20
CEM,2011,29
CEM,2012,22
CEM,2013,36
CEM,2014,12
CEM,2015,9
CEM,2016,12
A80,2006,468
AA2,2014,468
KKU,2002,214
KKU,2003,105
KKU,2004,141
KKU,2005,4
DNE,2000,108
DNE,2003,83
DNE,2004,120
DNE,2005,102
DNE,2006,0
DNE,2008,43
IAB,1993,0
IAB,1995,0
IAB,1997,0
IAB,1998,0
IAB,1999,0
IAB,2002,0
IAB,2006,30
IAB,2007,170
IAB,2008,34
IAB,2009,0
IAB,2010,0
IAB,2011,129
IAB,2012,93
IAB,2013,0
IAB,2014,0
IAB,2015,0
IAB,2016,0
VIK,2002,27
VIK,2003,11
VIK,2004,62
VIK,2005,36
VIK,2006,40
VIK,2007,15
VIK,2008,46
VIK,2009,11
VIK,2010,68
VIK,2011,34
VIK,2013,34
VIK,2014,52
VIK,2015,0
VIK,2016,8
MOS,2002,16
MOS,2003,9
MOS,2004,345
MOS,2005,36
MOS,2006,6
MOS,2007,0
MOS,2008,4
MOS,2009,12
MOS,2010,4
MOS,2011,4
MOS,2012,2
MOS,2013,2
WWA,2006,353
WWA,2009,5
WWA,2013,8
WWA,2014,35
WWA,2015,22
WWA,2016,13
CLU,2002,0
CLU,2003,0
CLU,2004,0
CLU,2005,0
CLU,2006,127
CLU,2007,280
CLU,2008,0
CLU,2009,2
CLU,2010,0
CLU,2011,3
CLU,2012,5
CLU,2013,0
CLU,2014,5
CLU,2015,7
CLU,2016,5
PCE,2002,75
PCE,2003,62
PCE,2004,94
PCE,2005,34
PCE,2006,14
PCE,2007,44
PCE,2008,35
PCE,2009,25
PCE,2010,16
PCE,2011,26
PCE,2012,6
EDW,1996,262
EDW,1998,0
EDW,2000,0
EDW,2002,0
EDW,2005,52
EDW,2007,69
EDW,2010,40
EDW,2011,0
EDW,2013,0
EDW,2015,6
KKB,2002,19
KKB,2003,14
KKB,2004,7
KKB,2005,18
KKB,2006,44
KKB,2007,32
KKB,2008,28
KKB,2009,13
KKB,2010,28
KKB,2011,19
KKB,2012,44
KKB,2013,35
KKB,2014,38
KKB,2015,53
KKB,2016,35
A79,2006,423
XXX,1993,0
XXX,1994,0
XXX,1995,0
XXX,1996,0
XXX,1997,0
XXX,1998,0
XXX,2000,0
XXX,2001,0
XXX,2002,0
XXX,2003,4
XXX,2004,417
XXX,2006,0
XXX,2007,0
XXX,2010,0
XXX,2012,2
SKA,1993,0
SKA,2002,0
SKA,2006,129
SKA,2007,27
SKA,2008,206
SKA,2009,59
ORT,2002,20
ORT,2003,22
ORT,2004,205
ORT,2005,2
ORT,2006,8
ORT,2008,39
ORT,2009,9
ORT,2010,55
ORT,2011,3
ORT,2012,7
ORT,2013,9
ORT,2014,21
ORT,2015,15
RQZ,2006,137
RQZ,2007,66
RQZ,2008,0
RQZ,2010,0
RQZ,2011,0
RQZ,2012,0
RQZ,2015,153
RQZ,2016,48
A29,2007,5
A29,2008,5
A29,2009,22
A29,2010,41
A29,2011,42
A29,2012,65
A29,2013,80
A29,2014,42
A29,2015,37
A29,2016,64
A52,2005,79
A52,2006,20
A52,2007,42
A52,2008,47
A52,2009,30
A52,2010,17
A52,2011,27
A52,2012,43
A52,2013,24
A52,2014,36
A52,2015,22
A52,2016,15
HYG,2002,32
HYG,2003,21
HYG,2004,35
HYG,2005,21
HYG,2006,8
HYG,2007,16
HYG,2008,13
HYG,2009,37
HYG,2010,38
HYG,2011,74
HYG,2012,16
HYG,2013,24
HYG,2014,32
HYG,2015,19
HYG,2016,15
ME3,2012,26
ME3,2013,14
ME3,2014,145
ME3,2015,97
ME3,2016,108
NBU,1992,387
TIX,1992,0
TIX,1993,0
TIX,1996,0
TIX,1998,0
TIX,1999,0
TIX,2002,0
TIX,2003,28
TIX,2004,131
TIX,2005,0
TIX,2006,116
TIX,2007,97
TIX,2008,0
TIX,2010,0
TIX,2012,0
TIX,2016,12
BKF,2002,47
BKF,2004,86
BKF,2005,0
BKF,2006,249
NUQ,1991,135
NUQ,1992,0
NUQ,1997,0
NUQ,1998,0
NUQ,1999,0
NUQ,2000,0
NUQ,2001,0
NUQ,2002,0
NUQ,2003,0
NUQ,2004,53
NUQ,2005,0
NUQ,2006,45
NUQ,2007,21
NUQ,2008,0
NUQ,2009,69
NUQ,2010,0
NUQ,2011,0
NUQ,2012,0
NUQ,2013,0
NUQ,2014,10
NUQ,2015,0
NUQ,2016,46
FQD,2002,222
FQD,2003,156
MYH,2003,0
MYH,2004,0
MYH,2009,5
MYH,2010,5
MYH,2011,366
PVY,2002,185
PVY,2003,62
PVY,2004,20
PVY,2005,28
PVY,2006,14
PVY,2007,14
PVY,2008,21
PVY,2009,11
PVY,2010,12
PVY,2011,4
PVY,2012,2
A43,2003,123
A43,2004,223
A43,2005,8
A43,2016,4
OQC,2002,24
OQC,2004,43
OQC,2005,38
OQC,2006,37
OQC,2007,37
OQC,2008,41
OQC,2009,29
OQC,2010,33
OQC,2011,38
OQC,2012,36
SYB,2002,30
SYB,2003,45
SYB,2004,28
SYB,2005,28
SYB,2006,16
SYB,2007,12
SYB,2008,38
SYB,2009,29
SYB,2010,35
SYB,2011,30
SYB,2012,6
SYB,2013,15
SYB,2014,11
SYB,2015,6
SYB,2016,26
VZL,2007,141
VZL,2008,212
TRM,1994,158
TRM,2007,5
TRM,2009,8
TRM,2010,18
TRM,2011,54
TRM,2012,16
TRM,2013,33
TRM,2014,37
TRM,2015,11
TRM,2016,12
PIM,2001,0
PIM,2007,233
PIM,2008,116
APA,2001,0
APA,2005,0
APA,2006,15
APA,2007,25
APA,2008,10
APA,2009,62
APA,2010,19
APA,2011,47
APA,2012,17
APA,2013,51
APA,2014,32
APA,2015,31
APA,2016,37
DSI,2016,344
HHR,2012,0
HHR,2014,343
MHV,1998,7
MHV,2002,0
MHV,2004,63
MHV,2008,128
MHV,2009,0
MHV,2010,135
MHV,2012,10
MHV,2014,0
MHV,2016,0
NGM,1994,215
NGM,1995,54
NGM,1997,74
ZXH,2002,14
ZXH,2003,8
ZXH,2004,23
ZXH,2005,41
ZXH,2006,35
ZXH,2007,42
ZXH,2008,22
ZXH,2009,19
ZXH,2010,20
ZXH,2011,33
ZXH,2012,21
ZXH,2013,11
ZXH,2014,14
ZXH,2015,5
ZXH,2016,31
EWK,2000,0
EWK,2003,334
EWK,2004,0
AID,1994,0
AID,1995,320
AID,1999,0
AID,2000,0
AID,2002,0
AID,2003,0
AID,2004,0
AID,2006,0
AID,2007,0
AID,2008,1
AID,2009,2
AID,2012,8
AID,2015,2
MVW,2004,16
MVW,2005,53
MVW,2006,0
MVW,2007,0
MVW,2008,214
MVW,2009,18
MVW,2010,11
MVW,2011,19
MVW,2012,1
MVW,2013,0
MVW,2014,0
MVW,2015,0
MVW,2016,1
QMA,2013,0
QMA,2015,3
QMA,2016,320
FRP,2002,6
FRP,2003,111
FRP,2004,205
NCN,2002,38
NCN,2003,47
NCN,2004,86
NCN,2005,72
NCN,2006,50
NCN,2007,28
NCN,2008,1
NCN,2009,0
NCN,2010,0
NCN,2011,0
NCN,2012,0
NCN,2013,0
NCN,2014,0
NCN,2015,0
NCN,2016,0
PWK,1996,0
PWK,1998,0
PWK,1999,0
PWK,2000,0
PWK,2001,0
PWK,2002,21
PWK,2003,0
PWK,2004,5
PWK,2005,3
PWK,2006,12
PWK,2007,34
PWK,2008,46
PWK,2009,15
PWK,2010,9
PWK,2011,37
PWK,2012,1
PWK,2013,14
PWK,2014,28
PWK,2015,29
PWK,2016,66
GUS,1997,0
GUS,2008,188
GUS,2009,85
GUS,2010,41
GUS,2013,0
GUS,2015,0
HGZ,2001,15
HGZ,2002,34
HGZ,2003,71
HGZ,2004,92
HGZ,2005,36
HGZ,2006,28
HGZ,2007,12
HGZ,2008,13
HGZ,2009,2
HGZ,2010,1
HGZ,2013,4
HGZ,2014,5
MVL,2007,4
MVL,2008,4
MVL,2013,7
MVL,2014,6
MVL,2015,54
MVL,2016,238
JVL,1994,0
JVL,1997,0
JVL,1998,0
JVL,1999,0
JVL,2000,0
JVL,2001,0
JVL,2002,0
JVL,2003,0
JVL,2004,1
JVL,2005,0
JVL,2006,0
JVL,2007,0
JVL,2008,0
JVL,2011,0
JVL,2012,281
JVL,2013,0
JVL,2014,0
JVL,2016,27
AZ1,2005,303
AZ1,2012,4
AZ1,2015,1
AZ1,2016,0
OWD,2006,2
OWD,2007,10
OWD,2009,3
OWD,2010,7
OWD,2011,31
OWD,2012,52
OWD,2013,73
OWD,2014,58
OWD,2015,42
OWD,2016,27
POQ,2003,2
POQ,2004,303
L41,2010,0
L41,2011,2
L41,2013,5
L41,2014,54
L41,2015,101
L41,2016,137
VZM,2002,28
VZM,2003,26
VZM,2004,35
VZM,2005,9
VZM,2006,23
VZM,2007,14
VZM,2008,29
VZM,2009,12
VZM,2010,19
VZM,2011,6
VZM,2014,82
VZM,2015,10
TEH,2002,77
TEH,2003,111
TEH,2004,14
TEH,2005,27
TEH,2006,1
TEH,2009,9
TEH,2012,1
TEH,2013,26
TEH,2014,24
LFK,1995,0
LFK,1997,0
LFK,1998,0
LFK,2002,286
LFK,2004,0
LFK,2006,0
MYK,2002,1
MYK,2003,33
MYK,2004,3
MYK,2005,2
MYK,2006,4
MYK,2007,6
MYK,2008,28
MYK,2009,18
MYK,2010,8
MYK,2011,15
MYK,2012,126
MYK,2013,13
MYK,2014,2
MYK,2015,5
MYK,2016,21
DOF,2002,4
DOF,2003,11
DOF,2009,38
DOF,2010,35
DOF,2011,37
DOF,2012,39
DOF,2013,47
DOF,2014,15
DOF,2015,22
DOF,2016,36
SGH,1993,93
SGH,1996,87
SGH,2004,0
SGH,2010,87
SGH,2012,8
SGH,2013,4
SGH,2016,2
AOS,2002,15
AOS,2003,26
AOS,2004,7
AOS,2005,10
AOS,2006,13
AOS,2007,12
AOS,2008,30
AOS,2009,23
AOS,2010,19
AOS,2011,17
AOS,2012,15
AOS,2013,20
AOS,2014,16
AOS,2015,31
AOS,2016,26
CBM,2004,280
CDL,1999,0
CDL,2000,0
CDL,2002,26
CDL,2003,20
CDL,2004,14
CDL,2005,68
CDL,2006,52
CDL,2007,40
CDL,2009,9
CDL,2010,4
CDL,2011,2
CDL,2012,2
CDL,2013,5
CDL,2014,6
CDL,2015,10
CDL,2016,20
TIW,2007,9
TIW,2008,20
TIW,2009,26
TIW,2010,61
TIW,2011,75
TIW,2012,56
TIW,2014,8
TIW,2015,17
PSF,2003,133
PSF,2007,5
PSF,2009,5
PSF,2010,3
PSF,2011,6
PSF,2012,7
PSF,2013,9
PSF,2014,38
PSF,2015,36
PSF,2016,29
SWD,1997,173
SWD,2002,4
SWD,2003,0
SWD,2004,20
SWD,2005,1
SWD,2006,7
SWD,2007,26
SWD,2008,22
SWD,2009,1
SWD,2010,0
SWD,2011,8
SWD,2012,3
SWD,2014,0
SWD,2015,6
SWD,2016,0
FVY,2008,267
PNE,2002,0
PNE,2003,0
PNE,2004,14
PNE,2005,0
PNE,2006,3
PNE,2007,48
PNE,2008,53
PNE,2009,2
PNE,2010,24
PNE,2011,0
PNE,2012,27
PNE,2013,18
PNE,2014,9
PNE,2015,12
PNE,2016,55
ZXF,2000,0
ZXF,2002,98
ZXF,2003,85
ZXF,2004,12
ZXF,2005,47
ZXF,2006,5
ZXF,2011,6
ZXF,2012,0
ZXF,2016,8
KPR,2002,13
KPR,2003,11
KPR,2004,6
KPR,2005,13
KPR,2006,1
KPR,2007,6
KPR,2008,4
KPR,2009,15
KPR,2010,12
KPR,2011,21
KPR,2012,33
KPR,2013,22
KPR,2014,30
KPR,2015,43
KPR,2016,30
KMY,2002,11
KMY,2003,13
KMY,2004,20
KMY,2005,30
KMY,2006,13
KMY,2007,19
KMY,2008,9
KMY,2009,22
KMY,2010,16
KMY,2011,19
KMY,2012,14
KMY,2013,36
KMY,2014,16
KMY,2015,4
KMY,2016,17
OQI,2002,13
OQI,2003,10
OQI,2004,15
OQI,2005,37
OQI,2006,30
OQI,2007,17
OQI,2008,1
OQI,2009,15
OQI,2010,32
OQI,2011,52
OQI,2012,35
MCC,2005,0
MCC,2007,6
MCC,2008,0
MCC,2009,0
MCC,2010,33
MCC,2011,6
MCC,2012,46
MCC,2014,148
MCC,2015,16
MCC,2016,0
NTU,2005,112
NTU,2011,143
NTU,2015,0
NTU,2016,0
CON,2007,15
CON,2010,30
CON,2012,43
CON,2013,100
CON,2014,36
CON,2015,9
CON,2016,11
BCT,2003,6
BCT,2006,15
BCT,2007,29
BCT,2008,18
BCT,2010,35
BCT,2011,53
BCT,2012,26
BCT,2013,2
BCT,2014,20
BCT,2015,13
BCT,2016,26
CUB,1997,236
CUB,2006,3
CUB,2016,2
BRG,1993,237
BRG,1997,0
BRG,2000,2
BRG,2011,0
BAB,2005,184
BAB,2006,50
GVW,1990,234
GVW,1996,0
BVY,2000,0
BVY,2006,2
BVY,2007,5
BVY,2008,5
BVY,2009,5
BVY,2010,6
BVY,2011,10
BVY,2012,51
BVY,2013,29
BVY,2014,43
BVY,2015,41
BVY,2016,34
FXE,2005,1
FXE,2006,16
FXE,2007,30
FXE,2008,30
FXE,2009,15
FXE,2010,31
FXE,2011,5
FXE,2012,19
FXE,2014,9
FXE,2015,10
FXE,2016,65
HQM,1993,217
HQM,2011,0
HQM,2012,8
HQM,2013,4
CKX,1995,3
CKX,1996,0
CKX,1999,0
CKX,2002,2
CKX,2003,3
CKX,2004,19
CKX,2005,25
CKX,2006,11
CKX,2007,19
CKX,2008,12
CKX,2009,19
CKX,2010,7
CKX,2011,8
CKX,2012,17
CKX,2013,22
CKX,2014,26
CKX,2015,20
CKX,2016,15
KOY,2002,20
KOY,2003,23
KOY,2004,17
KOY,2005,7
KOY,2006,20
KOY,2007,13
KOY,2008,7
KOY,2009,8
KOY,2010,18
KOY,2011,20
KOY,2012,9
KOY,2013,24
KOY,2014,7
KOY,2015,20
KOY,2016,12
GDC,2002,118
GDC,2005,0
GDC,2006,0
GDC,2007,0
GDC,2008,103
GDC,2009,0
GDC,2010,0
GDC,2011,0
GDC,2012,0
GDC,2013,0
GDC,2014,0
GDC,2015,0
GDC,2016,0
NHK,1998,0
NHK,2005,60
NHK,2006,50
NHK,2010,53
NHK,2011,0
NHK,2016,53
GEK,2005,6
GEK,2007,6
GEK,2008,3
GEK,2009,0
GEK,2011,120
GEK,2012,36
GEK,2013,16
GEK,2014,19
GEK,2015,1
GEK,2016,2
A72,2005,4
A72,2007,3
A72,2009,57
A72,2010,37
A72,2011,65
A72,2012,11
A72,2013,16
A72,2014,9
A72,2015,2
A72,2016,2
UGI,2002,11
UGI,2003,22
UGI,2004,13
UGI,2005,8
UGI,2006,7
UGI,2007,16
UGI,2008,5
UGI,2009,10
UGI,2010,0
UGI,2011,13
UGI,2012,20
UGI,2013,33
UGI,2014,30
UGI,2015,9
UGI,2016,9
JOR,2001,200
PTS,1990,200
PTS,1993,0
FMH,1999,64
FMH,2006,107
FMH,2011,26
BMX,2002,11
BMX,2003,4
BMX,2004,15
BMX,2005,23
BMX,2006,22
BMX,2007,16
BMX,2008,13
BMX,2009,7
BMX,2010,2
BMX,2011,32
BMX,2012,49
CGS,1999,193
DLF,2003,110
DLF,2006,82
ZXU,1996,0
ZXU,2006,6
ZXU,2007,2
ZXU,2008,3
ZXU,2009,51
ZXU,2010,6
ZXU,2011,7
ZXU,2012,23
ZXU,2013,23
ZXU,2014,3
ZXU,2015,18
ZXU,2016,48
CYM,2002,16
CYM,2003,41
CYM,2004,31
CYM,2005,14
CYM,2006,7
CYM,2007,16
CYM,2008,8
CYM,2009,3
CYM,2010,8
CYM,2011,8
CYM,2012,8
CYM,2013,5
CYM,2014,10
CYM,2015,6
CYM,2016,4
INS,2005,92
INS,2010,93
OQL,2002,52
OQL,2003,49
OQL,2004,51
OQL,2005,1
OQL,2006,32
SKJ,2002,16
SKJ,2003,4
SKJ,2004,2
SKJ,2005,1
SKJ,2006,8
SKJ,2007,20
SKJ,2008,39
SKJ,2009,11
SKJ,2010,20
SKJ,2011,17
SKJ,2012,12
SKJ,2013,5
SKJ,2014,2
SKJ,2015,2
SKJ,2016,26
LTS,1994,105
LTS,1996,0
LTS,2006,15
LTS,2007,13
LTS,2008,50
UXA,2002,23
UXA,2006,18
UXA,2007,55
UXA,2009,7
UXA,2011,40
UXA,2012,24
UXA,2013,11
UXA,2014,3
MCD,1997,170
MCD,1999,0
MCD,2000,0
MCD,2002,3
MCD,2009,5
MCD,2011,2
HBH,2002,16
HBH,2003,26
HBH,2004,17
HBH,2005,19
HBH,2006,51
HBH,2007,12
HBH,2008,7
HBH,2009,8
HBH,2010,12
HBH,2011,2
HBH,2012,3
HBH,2016,5
GMT,2002,2
GMT,2003,11
GMT,2005,15
GMT,2006,9
GMT,2007,15
GMT,2008,52
GMT,2009,46
GMT,2010,11
GMT,2011,8
GMT,2012,2
GMT,2013,3
GMT,2014,3
MMT,1998,81
MMT,2001,96
MMT,2006,0
MMT,2009,0
MMT,2012,0
MMT,2015,0
MMT,2016,0
TPH,2002,147
TPH,2013,27
MGY,1997,153
MGY,2002,0
MGY,2003,0
MGY,2004,0
MGY,2005,0
MGY,2007,4
MGY,2008,10
MGY,2009,6
PUO,1990,148
PUO,2012,25
VPZ,2004,0
VPZ,2008,5
VPZ,2011,27
VPZ,2013,23
VPZ,2014,74
VPZ,2015,43
XWC,2002,34
XWC,2003,31
XWC,2004,28
XWC,2005,23
XWC,2006,21
XWC,2007,34
WQZ,2002,3
WQZ,2004,9
WQZ,2006,5
WQZ,2008,15
WQZ,2010,4
WQZ,2011,12
WQZ,2012,48
WQZ,2013,64
WQZ,2014,7
WQZ,2015,3
IKV,2015,168
QQB,2002,3
QQB,2003,12
QQB,2004,36
QQB,2005,40
QQB,2006,35
QQB,2007,0
QQB,2008,7
QQB,2009,10
QQB,2011,6
QQB,2012,1
QQB,2013,4
QQB,2014,3
QQB,2015,9
QQB,2016,2
A93,2007,167
EEN,1997,87
EEN,2004,12
EEN,2007,2
EEN,2010,7
EEN,2011,11
EEN,2012,7
EEN,2013,10
EEN,2014,9
EEN,2015,11
EEN,2016,10
SAW,2001,130
SAW,2002,35
PNX,2002,164
PNX,2004,0
FQE,2003,69
FQE,2004,94
FWL,2001,0
FWL,2002,10
FWL,2003,9
FWL,2004,11
FWL,2005,26
FWL,2006,17
FWL,2007,13
FWL,2008,7
FWL,2009,6
FWL,2010,7
FWL,2011,28
FWL,2012,13
FWL,2013,13
FWL,2014,3
WKK,1997,0
WKK,2002,23
WKK,2003,27
WKK,2004,27
WKK,2005,4
WKK,2006,7
WKK,2007,3
WKK,2008,3
WKK,2009,4
WKK,2010,5
WKK,2011,1
WKK,2012,3
WKK,2013,25
WKK,2014,19
WKK,2015,10
WKK,2016,0
WWR,1998,160
UGS,2002,0
UGS,2003,2
UGS,2004,10
UGS,2005,26
UGS,2006,17
UGS,2007,0
UGS,2009,0
UGS,2012,13
UGS,2013,9
UGS,2015,22
UGS,2016,59
GAI,2007,1
GAI,2010,2
GAI,2011,24
GAI,2012,19
GAI,2013,32
GAI,2014,27
GAI,2015,12
GAI,2016,39
KPY,2002,8
KPY,2003,6
KPY,2004,6
KPY,2005,6
KPY,2006,14
KPY,2007,2
KPY,2008,4
KPY,2009,11
KPY,2010,11
KPY,2011,24
KPY,2012,21
KPY,2013,4
KPY,2014,11
KPY,2015,11
KPY,2016,15
JZM,2006,1
JZM,2007,11
JZM,2008,0
JZM,2009,0
JZM,2010,8
JZM,2011,15
JZM,2012,21
JZM,2013,30
JZM,2014,11
JZM,2015,34
JZM,2016,21
SDX,2003,65
SDX,2009,3
SDX,2010,13
SDX,2011,7
SDX,2012,3
SDX,2014,32
SDX,2015,20
SDX,2016,9
STF,2008,22
STF,2011,52
STF,2013,22
STF,2016,56
TMB,2006,20
TMB,2007,15
TMB,2008,36
TMB,2009,0
TMB,2010,6
TMB,2011,9
TMB,2012,14
TMB,2013,9
TMB,2014,14
TMB,2015,17
TMB,2016,12
FQW,2002,6
FQW,2003,13
FQW,2004,25
FQW,2005,39
FQW,2006,8
FQW,2007,6
FQW,2008,4
FQW,2010,4
FQW,2011,13
FQW,2015,16
FQW,2016,16
MTP,2008,4
MTP,2009,20
MTP,2010,5
MTP,2011,9
MTP,2012,8
MTP,2013,22
MTP,2014,31
MTP,2015,27
MTP,2016,24
AZ3,2007,14
AZ3,2008,109
AZ3,2009,1
AZ3,2010,13
AZ3,2012,9
AZ3,2013,1
AZ3,2015,1
SGR,2006,46
SGR,2007,18
SGR,2008,5
SGR,2009,2
SGR,2011,25
SGR,2012,7
SGR,2013,14
SGR,2014,21
SGR,2015,2
SGR,2016,8
SVH,2003,0
SVH,2004,0
SVH,2005,0
SVH,2006,0
SVH,2010,146
SVH,2015,2
SVH,2016,0
HFD,2006,20
HFD,2007,32
HFD,2008,16
HFD,2009,2
HFD,2010,4
HFD,2011,10
HFD,2012,4
HFD,2013,10
HFD,2014,16
HFD,2015,6
HFD,2016,27
HCB,2002,31
HCB,2003,12
HCB,2004,35
HCB,2007,10
HCB,2008,2
HCB,2010,56
HCB,2015,0
NSL,2003,146
LPW,2002,28
LPW,2003,44
LPW,2004,34
LPW,2005,18
LPW,2006,8
LPW,2007,13
NFL,2003,102
NFL,2008,41
NFL,2012,1
MPE,2011,143
CFT,2004,60
CFT,2006,35
CFT,2010,12
CFT,2011,33
LEW,2002,2
LEW,2004,9
LEW,2006,0
LEW,2007,3
LEW,2009,8
LEW,2010,2
LEW,2011,3
LEW,2012,7
LEW,2013,35
LEW,2014,31
LEW,2015,26
LEW,2016,13
TLF,2002,20
TLF,2003,7
TLF,2004,3
TLF,2005,5
TLF,2006,1
TLF,2007,4
TLF,2008,2
TLF,2009,4
TLF,2011,18
TLF,2012,18
TLF,2013,12
TLF,2014,23
TLF,2015,12
TLF,2016,9
FQK,2003,79
FQK,2004,58
XSD,2006,137
XSD,2015,0
XSD,2016,0
AIK,2005,1
AIK,2006,4
AIK,2007,4
AIK,2009,4
AIK,2011,56
AIK,2012,27
AIK,2013,26
AIK,2014,12
AIK,2016,1
HLM,2004,0
HLM,2005,0
HLM,2006,2
HLM,2007,0
HLM,2008,0
HLM,2009,5
HLM,2010,0
HLM,2011,50
HLM,2012,0
HLM,2013,46
HLM,2014,24
HLM,2015,4
HLM,2016,4
ROG,2003,0
ROG,2004,0
ROG,2005,0
ROG,2006,6
ROG,2007,7
ROG,2009,5
